uniprot_id,gene,PC1_loading,PC2_loading,compartment
Q66HF9,Lrrfip1,-0.0249,-0.0113,Other
Q66HG0,Rnf13,-0.00707,-0.02026,Nucleus
Q66HG4,Galm,0.00179,-0.0147,Other
Q66HG5,Tm9sf2,0.02205,0.0219,Cytoskeleton
Q66HG8,Ik,0.00805,0.00318,Cytoskeleton
Q66HG9,Mavs,-0.02221,0.00272,Mitochondrion
Q66HL2,Cttn,-0.02589,-0.00165,Cytoskeleton
Q66HR0,Slc12a9,-0.01112,-0.01048,Other
Q66HR2,Mapre1,0.01344,0.0215,Cytoskeleton
Q66HR5,Calcoco1,-0.00526,-0.02048,Nucleus
Q66X93,Snd1,-0.00436,0.02037,Mitochondrion
Q67ER1,Rnf113a2,-0.01007,5.1e-4,Other
Q68A21,Purb,0.00442,6.9e-4,Other
Q68FP9,Cog6,2.1e-4,0.00746,Other
Q68FQ0,Cct5,0.0225,-7.5e-4,Cytoskeleton
Q68FQ2,Jam3,0.00273,-0.01715,Cytoskeleton
Q68FQ7,Rpap3,-0.00895,-0.02662,Other
Q68FQ9,Lancl2,0.02435,7.1e-4,Cytoskeleton
Q68FR3,Ints12,-0.00333,-0.00388,Nucleus
Q68FR5,Tmem209,-0.01201,0.00695,Nucleus
Q68FR6,Eef1g,0.02844,0.0048,Other
Q68FR7,Ltv1,0.00207,0.02342,Other
Q68FR8,Tuba3a,0.02038,0.01054,Cytoskeleton
Q68FR9,Eef1d,-0.02605,-0.00848,Nucleus
Q68FS1,Nubp2,0.00568,0.01133,Cytoskeleton
Q68FS2,Cops4,0.02391,-0.01054,Nucleus
Q68FS3,Fbxo7,0.00548,-0.00737,Mitochondrion
Q68FS4,Lap3,0.02665,0.00196,Mitochondrion
Q68FT1,Coq9,0.00812,0.02328,Mitochondrion
Q68FT7,Farsb,0.01547,-0.01225,Other
Q68FT9,Scly,0.01902,-0.01434,Other
Q68FU1,Plekhf1,-0.0073,-0.01429,Nucleus
Q68FU3,Etfb,0.02126,-0.02126,Mitochondrion
Q68FV3,Pofut4,-0.0148,0.01663,Other
Q68FV6,Glmp,0.00436,-0.01098,Other
Q68FW4,Stx18,0.02095,-0.00112,Nucleus
Q68FW9,Cops3,-0.02322,-0.00263,Nucleus
Q68FX0,Idh3B,0.01048,-0.01815,Mitochondrion
Q68FX1,Mpi,0.02019,0.00762,Other
Q68FX7,Thoc5,0.00749,0.00283,Nucleus
Q68FX9,Sirt5,-0.01776,-0.00395,Mitochondrion
Q68FY0,Uqcrc1,0.01936,0.01662,Mitochondrion
Q68FY1,Nup35,-0.0184,0.01395,Nucleus
Q68G38,Tor1a,0.02463,-0.00572,Nucleus
Q6AXM7,Hbs1l,-0.00289,-0.00417,Other
Q6AXM8,Pon2,0.01944,-0.00882,Other
Q6AXM9,Q6AXM9,0.00431,0.00612,Other
Q6AXN3,Tmed5,0.01771,0.00388,Nucleus
Q6AXN4,Ndc1,0.00657,0.02126,Nucleus
Q6AXN6,Knstrn,-0.01329,0.00706,Cytoskeleton
Q6AXQ0,Sae1,0.02174,-3.3e-4,Nucleus
Q6AXQ5,Pde12,0.00327,-0.01342,Mitochondrion
Q6AXR4,Hexb,0.01524,-0.00396,Other
Q6AXS3,Dek,0.01661,0.00553,Nucleus
Q6AXS4,Atp6ap2,0.01653,0.02411,Nucleus
Q6AXS5,Serbp1,0.00514,0.02656,Nucleus
Q6AXT0,Mrpl37,0.01656,0.02377,Mitochondrion
Q6AXT5,Rab21,0.02417,2.5e-4,Nucleus
Q6AXT7,Rbm42,-0.00126,-0.00339,Nucleus
Q6AXT8,Sf3a2,0.00346,-0.0124,Nucleus
Q6AXU4,Rnf181,-0.01507,-0.01854,Other
Q6AXU6,Jpt1,-0.01964,0.00886,Other
Q6AXU7,Mif4gd,0.01085,0.00917,Nucleus
Q6AXV4,Samm50,0.02666,0.00127,Mitochondrion
Q6AXW1,Glrx2,-6.5e-4,0.00479,Mitochondrion
Q6AXX0,Iqcf3,0.01962,0.01285,Other
Q6AXX5,Rdh11,0.01503,-0.00148,Nucleus
Q6AXX6,Prxl2a,0.02085,-0.00868,Mitochondrion
Q6AXY7,Prpf38b,0.00948,-0.01199,Nucleus
Q6AXY8,Dhrs1,-0.00511,-0.02016,Mitochondrion
Q6AY02,Rbm17,-0.01462,-0.00153,Nucleus
Q6AY04,Maip1,-0.01414,-0.00161,Mitochondrion
Q6AY09,Hnrnph2,0.01637,0.02938,Other
Q6AY17,Abhd17b,0.00506,-0.00865,Other
Q6AY19,Coq8b,0.01148,-0.01243,Mitochondrion
Q6AY20,M6pr,-0.01609,0.0138,Nucleus
Q6AY23,Pycr2,0.027,-0.00641,Mitochondrion
Q6AY25,Tmed3,0.01901,0.02092,Nucleus
Q6AY30,Sccpdh,0.02596,0.01027,Mitochondrion
Q6AY37,Mageb16,-2e-5,-0.00434,Other
Q6AY41,Tmem30a,-0.0018600000000000001,-0.00122,Other
Q6AY46,Trmt61a,0.01296,-0.02256,Other
Q6AY53,Dhps,-0.00369,-5.3e-4,Other
Q6AY55,Dcakd,0.00229,0.02747,Mitochondrion
Q6AY57,Wipi2,6.1e-4,0.00364,Other
Q6AY59,Mocs2,0.00696,0.00353,Other
Q6AY63,Nudt5,-0.00133,0.02375,Mitochondrion
Q6AY65,Arfip2,0.0202,0.01197,Other
Q6AY71,Cfap418,3e-5,-0.00711,Other
Q6AY72,Q6AY72,-0.01554,0.00398,Other
Q6AY79,Hgh1,0.00693,-0.01673,Other
Q6AY84,Scrn1,-0.02482,0.00975,Nucleus
Q6AY86,Vps26a,0.00967,-2.7e-4,Other
Q6AY87,Thoc6,0.01629,-0.00657,Nucleus
Q6AY94,Timmdc1,-0.00114,0.00525,Mitochondrion
Q6AY96,Gtf2f1,-0.01234,6.1e-4,Nucleus
Q6AY97,Ccdc91,-0.02499,0.00342,Other
Q6AYA5,Tmem106b,-0.01951,-0.00382,Other
Q6AYA6,Cybc1,-0.00155,-0.01667,Nucleus
Q6AYB3,Isy1,3e-4,-0.02684,Nucleus
Q6AYB4,Hspa14,0.02022,-0.01387,Other
Q6AYB5,Srp54,-0.0076,-0.0086,Other
Q6AYC4,Capg,-0.02654,-0.00347,Cytoskeleton
Q6AYD1,Mblac1,0.00678,-2.5e-4,Other
Q6AYD2,Stn1,0.01105,-0.00143,Nucleus
Q6AYD3,Pa2g4,0.01137,0.00829,Nucleus
Q6AYD5,Gspt1,-0.02039,-0.01489,Other
Q6AYD6,Pdlim2,-0.02436,1e-4,Cytoskeleton
Q6AYD9,Nudt19,0.02163,-0.00246,Mitochondrion
Q6AYE2,Sh3glb1,0.01105,0.00359,Mitochondrion
Q6AYF2,Lmcd1,-0.02025,0.01992,Other
Q6AYG3,Prune1,-0.01082,0.0111,Other
Q6AYG5,Echdc1,0.01223,-0.03327,Mitochondrion
Q6AYH5,Dctn2,-0.02374,-0.02049,Cytoskeleton
Q6AYH6,Emc10,0.01078,-0.01718,Nucleus
Q6AYI5,Shoc2,-0.00987,-0.01101,Other
Q6AYJ1,Recql,-0.00345,-0.00987,Other
Q6AYJ2,Bod1,-0.01264,-0.02143,Cytoskeleton
Q6AYJ7,Cct6b,-0.00718,-0.0295,Other
Q6AYK1,Rnps1,-0.01102,0.0106,Nucleus
Q6AYK2,Jmjd6,-0.01346,0.01684,Nucleus
Q6AYK5,Lyar,0.02009,-0.01506,Nucleus
Q6AYK6,Cacybp,0.02276,-0.00915,Nucleus
Q6AYK8,Eif3d,-0.01504,-0.01235,Other
Q6AYL5,Sf3b4,-0.00401,-0.00488,Nucleus
Q6AYM4,Dpcd,-0.00105,-0.00159,Other
Q6AYN2,Saraf,0.00443,-0.00714,Nucleus
Q6AYP5,Cadm1,0.00195,0.02257,Other
Q6AYP7,Nt5c3b,0.01215,-0.01098,Other
Q6AYQ1,Golga7,-0.00428,-0.02944,Other
Q6AYQ4,Tmem109,0.02572,0.0037200000000000002,Nucleus
Q6AYQ8,Fahd1,0.00662,-0.0086,Mitochondrion
Q6AYR2,Ndrg3,0.00198,0.02366,Other
Q6AYR4,Tor2a,-0.00775,0.00709,Nucleus
Q6AYR6,Hdhd2,0.0202,-0.01706,Other
Q6AYR8,Scrn2,0.01104,-0.02304,Other
Q6AYS6,Snx17,0.00134,0.02806,Other
Q6AYS7,Acy1a,0.01438,0.00956,Other
Q6AYT0,Cryz,-0.00804,0.02569,Mitochondrion
Q6AYT3,Rtcb,-0.01874,-0.01292,Nucleus
Q6AYT5,Dcph1,0.00635,0.01974,Other
Q6AYT7,Abhd12,-0.00308,0.02793,Nucleus
Q6AYU1,Morf4l1,-0.00423,-0.02672,Nucleus
Q6AYU3,Dnajb6,-0.02237,-0.00454,Nucleus
Q6AYY8,Slc33a1,0.01913,0.00422,Nucleus
Q6AYZ1,Tuba1c,0.02614,-0.00666,Cytoskeleton
Q6AZ50,Atg3,-0.02164,2.5e-4,Other
Q6AZ61,Lmbrd1,-0.01473,-0.00336,Nucleus
Q6AZ83,G6pc3,8.5e-4,0.01225,Nucleus
Q6B345,S100a11,-0.02399,0.00981,Nucleus
Q6BBI8,Ufc1,-0.00749,0.00169,Other
Q6DGF4,Zfand6,-0.00955,0.01212,Other
Q6DGG0,Ppid,-0.00392,0.0162,Nucleus
Q6DGG1,Abhd14b,0.00454,0.01493,Nucleus
Q6DGG9,Camlg,0.01467,-0.01317,Nucleus
Q6DKG0,Naa35,0.00792,0.01456,Other
Q6EV70,Pofut1,0.02246,0.0036,Other
Q6EV76,Fut8,-6.9e-4,0.01547,Other
Q6F596,Ggps1,0.00158,0.00756,Nucleus
Q6F6B3,Tanc1,-0.01197,-0.02849,Other
Q6GMN2,Baiap2,0.01026,0.00326,Cytoskeleton
Q6GQP4,Rab31,-0.01423,0.01398,Other
Q6GX83,Gxylt1,0.00343,0.02655,Other
Q6IMX7,Hspbp1,0.02597,0.00968,Other
Q6IMY8,Hnrnpu,-0.01167,0.0116,Cytoskeleton
Q6IN36,Wipf1,-0.01156,-0.01151,Cytoskeleton
Q6IRE4,Tsg101,0.00912,-0.01902,Cytoskeleton
Q6IRK9,Cpq,0.00842,-0.026,Other
Q6IUP3,Elp5,-0.0191,0.01463,Other
Q6IUR5,Nenf,-0.02259,-0.00563,Mitochondrion
Q6J1Y9,Usp19,0.00864,0.02145,Nucleus
Q6J2U6,Rnf114,0.01106,0.01659,Other
Q6JWR2,Slc38a7,0.00582,7.8e-4,Other
Q6KC51,Ablim2,-0.01843,-0.00217,Cytoskeleton
Q6MFY6,Ppp1r11,0.01047,0.01368,Other
Q6MG06,Gnl1,0.00685,-0.00119,Other
Q6MG08,Abcf1,0.00817,-0.00784,Nucleus
Q6MG13,Dhx16,-0.00162,-0.01201,Nucleus
Q6MG14,Nrm,-0.003,8.1e-4,Other
Q6MG48,Prrc2a,-0.02234,0.00848,Other
Q6MG49,Bag6,0.02278,0.01116,Other
Q6MG55,Abhd16a,-0.00393,0.02035,Other
Q6MG60,Ddah2,-0.0214,-0.00608,Mitochondrion
Q6MG61,Clic1,0.02166,-0.00253,Mitochondrion
Q6MG85,Agpat1,-0.00124,-5.7e-4,Nucleus
Q6MGB4,Slc39a7,-0.01952,0.01061,Nucleus
Q6MGB5,Hsd17b8,0.01079,-0.01521,Mitochondrion
Q6MGC4,Pfdn6,-0.02307,-0.01886,Other
Q6NX65,Pdcd10,0.02556,0.00674,Other
Q6NYB7,Rab1A,0.01471,0.00967,Other
Q6P0K8,Jup,1.2e-4,0.0269,Cytoskeleton
Q6P4Z6,Lcmt1,0.01867,-0.00599,Other
Q6P4Z9,Cops8,-0.00599,0.00734,Nucleus
Q6P502,Cct3,0.02334,-0.01033,Cytoskeleton
Q6P5P3,Ttc9c,0.01223,-0.02111,Other
Q6P686,Ostf1,-0.01656,-0.01007,Other
Q6P689,Wls,0.02315,0.01731,Nucleus
Q6P6Q9,Micu1,-0.01464,-0.01106,Mitochondrion
Q6P6R2,Dld,0.00904,-0.02712,Mitochondrion
Q6P6S4,Sil1,0.00929,-0.02591,Other
Q6P6S5,Get1,0.00684,0.01103,Nucleus
Q6P6T4,Eml2,-0.00678,0.01916,Cytoskeleton
Q6P6T9,Kpna2,-0.0018,-0.01074,Nucleus
Q6P6V0,Gpi,0.02288,4.5e-4,Other
Q6P720,Arhgef25,-0.01149,-3.3e-4,Other
Q6P742,Plp2,-0.00861,-0.01764,Nucleus
Q6P747,Hp1bp3,-6e-4,0.00602,Nucleus
Q6P752,Tor1aip2,0.02058,0.0037,Nucleus
Q6P756,Necap2,0.00754,-0.0022,Other
Q6P767,Pttg1ip,-0.006,3.7e-4,Other
Q6P777,Mvb12a,-0.00312,-0.03387,Cytoskeleton
Q6P791,Lamtor1,-0.02693,0.00863,Other
Q6P799,Sars1,0.01701,-0.01912,Other
Q6P7A2,Ube4a,-0.00129,0.00106,Other
Q6P7A9,Gaa,-0.01604,-0.00859,Other
Q6P7B0,Wars1,-0.00906,-0.01333,Other
Q6P7B7,Zfyve27,-0.00284,0.00266,Nucleus
Q6P7D4,Cyp20a1,0.02676,-0.00883,Other
Q6P7D5,Mid1ip1,0.00305,-0.00387,Cytoskeleton
Q6P7P5,Bzw1,0.01542,-0.02394,Other
Q6P7Q1,Babam2,-0.01846,-0.01418,Nucleus
Q6P7Q4,Glo1,-0.00658,0.00796,Other
Q6P7R8,Hsd17b12,0.02521,0.01249,Nucleus
Q6P7S1,Asah1,0.0025,0.00492,Other
Q6P9T8,Tubb4b,-0.01454,0.02235,Cytoskeleton
Q6P9U3,Commd3,-0.01558,-0.00352,Other
Q6P9U8,Eif3h,-0.01767,-0.01222,Other
Q6P9X4,Ptp4a2,0.01986,0.00205,Other
Q6PCT3,Tpd52l2,-0.0111,-0.00988,Nucleus
Q6PCT5,Pqbp1,-0.0073,-0.0158,Nucleus
Q6PCU2,Atp6v1e1,-0.00237,-0.00223,Cytoskeleton
Q6PCU8,Ndufv3,0.01682,0.0059,Mitochondrion
Q6PDU1,Srsf2,-0.02774,0.00326,Nucleus
Q6PDU2,Mrps18a,0.02009,3.6e-4,Mitochondrion
Q6PDU7,Atp5mg,0.02617,0.01128,Mitochondrion
Q6PDV7,Rpl10,-0.00979,0.02266,Other
Q6PDW6,Mrpl17,-0.00394,0.00151,Mitochondrion
Q6PEC0,Nudt2,0.01697,-0.02562,Mitochondrion
Q6PEC1,Tbca,-0.02708,5.7e-4,Cytoskeleton
Q6PEC3,Yif1b,-0.02055,0.00582,Nucleus
Q6PEC4,Skp1,-0.02066,-0.01107,Cytoskeleton
Q6Q0N1,Cndp2,0.00485,0.01354,Other
Q6Q0N3,Nt5dc2,0.01566,0.02168,Mitochondrion
Q6Q7Y5,Gna13,0.01784,0.00108,Cytoskeleton
Q6QA27,Trim44,-0.00794,0.00987,Other
Q6QBQ4,Plscr3,0.01365,0.0157,Mitochondrion
Q6QD51,Ccdc80,-0.01642,0.00567,Other
Q6QGW5,Sra1,0.00446,-0.00668,Other
Q6QI25,Ormdl3,0.00706,0.00308,Nucleus
Q6QI44,Naa25,0.00316,-0.01821,Other
Q6QI89,Morf4l2,0.00758,-0.02022,Nucleus
Q6R518,Gpn3,0.00411,-0.00671,Other
Q6RJR6,Rtn3,0.01866,0.02764,Nucleus
Q6RUV5,Rac1,0.02015,-0.00155,Cytoskeleton
Q6SA80,Rnd3,0.01824,0.01134,Other
Q6TEK3,Vkorc1l1,-0.01834,0.02081,Nucleus
Q6TEK4,Vkorc1,0.01545,0.01887,Nucleus
Q6TMG5,Ikbkg,-0.02224,-0.00595,Cytoskeleton
Q6TQE1,Zc3h18,-0.01997,0.00342,Nucleus
Q6TRW4,Pds5b,0.00363,0.01813,Nucleus
Q6TUD4,Yipf3,-0.00703,0.01792,Other
Q6TUG0,Dnajb11,-0.02076,-0.00845,Other
Q6TXG8,Mrps28,0.01266,-0.00349,Mitochondrion
Q6TXG9,Sfr1,-0.01901,-0.00864,Nucleus
Q6U6G5,Zc3h15,-0.01587,-0.02335,Other
Q6UK00,Ldaf1,-0.01741,0.01391,Nucleus
Q6UPE1,Etfdh,8.2e-4,0.0231,Mitochondrion
Q6UPR8,Ermp1,0.01699,-1.5e-4,Nucleus
Q6URK4,Hnrnpa3,0.00651,0.02174,Nucleus
Q6V7K3,Slc35b1,0.0116,-0.01076,Nucleus
Q6V7V2,Rtkn,0.01615,-0.02081,Cytoskeleton
Q6V9V9,Stk25,0.01217,0.01807,Other
Q6VBQ5,Myadm,-0.00594,0.00504,Cytoskeleton
Q6VEU1,Nob1,-0.0028,0.00736,Other
Q6VV72,Eif1a,0.00916,0.01001,Other
Q6W3E9,P4ha3,0.01848,0.01185,Other
Q6WN19,Rtn2,0.02529,0.00667,Cytoskeleton
Q6X936,Kirrel1,-0.00353,-0.00634,Nucleus
Q6XFR6,Gypc,-0.01507,0.00496,Cytoskeleton
Q6XLI7,Rbm12,0.01275,-0.00782,Other
Q6XUX2,Dstyk,0.01148,-0.00463,Other
Q6XVN8,Map1lc3a,0.021329999999999998,-0.00702,Cytoskeleton
Q6Y1S1,Myd88,0.00522,-0.00862,Other
Q6YAT4,Sgce,0.01301,0.00123,Nucleus
Q704S8,Crat,-0.00987,-0.01837,Mitochondrion
Q711G3,Iah1,0.00255,-0.01435,Other
Q712U5,Arpp19,-0.00919,0.01999,Other
Q71TY3,Rps27,-3e-5,-0.0095,Nucleus
Q71UE8,Nedd8,-0.0155,0.00437,Other
Q71UF4,Rbbp7,0.00506,0.03203,Nucleus
Q75Q39,Tomm70,0.023,-0.00432,Mitochondrion
Q75Q40,Tomm40,0.01837,-6.8e-4,Mitochondrion
Q75Q41,Tomm22,0.00504,0.0234,Mitochondrion
Q75UQ2,Cfdp1,-0.02147,-0.00825,Nucleus
Q75WE7,Vwa5a,0.01408,-0.0177,Other
Q76IC5,Pgpep1,-0.00552,-0.00335,Other
Q76K24,Ankrd46,0.00688,-0.00757,Other
Q78EG7,Ptp4a1,0.00532,0.00223,Cytoskeleton
Q78P75,Dynll2,-0.00841,0.02467,Cytoskeleton
Q78PB6,Ndel1,-0.00923,-0.01415,Cytoskeleton
Q792H5,Celf2,0.0146,0.01267,Other
Q792I0,Lin7c,-0.00585,0.02181,Other
Q793F9,Vps4a,-0.01676,-0.00969,Cytoskeleton
Q794E4,Hnrnpf,0.0182,0.0241,Nucleus
Q794F9,Slc3a2,-0.02311,-0.00262,Other
Q7M0E3,Dstn,0.02541,0.00719,Cytoskeleton
Q7M6Z3,Smyd2,0.02113,-0.00337,Other
Q7M767,Ube2v2,0.01368,0.01196,Other
Q7TMA5,Apob,-0.01747,0.01434,Nucleus
Q7TMD5,Zc3h14,0.00218,0.00358,Nucleus
Q7TMZ5,Arl6ip1,-0.00514,0.00759,Nucleus
Q7TNA8,Ldhal6b,0.00145,0.01975,Mitochondrion
Q7TNK0,Serinc1,0.00313,-0.01005,Nucleus
Q7TNY6,Acbd3,-7.7e-4,-0.03205,Mitochondrion
Q7TP01,Saal1,0.01689,0.02242,Other
Q7TP13,Gpt2,0.02462,0.00224,Mitochondrion
Q7TP21,Rpa1,0.01633,0.02219,Nucleus
Q7TP40,Pcnp,-0.01956,0.01061,Nucleus
Q7TP42,Sec62,0.02237,0.00993,Nucleus
Q7TP47,Syncrip,-0.00755,-0.00581,Nucleus
Q7TP48,Apmap,-0.0093,-0.00655,Other
Q7TP54;P02793,Ftl1;Ripor2,-0.00578,-0.02431,Other
Q7TP59,Dipk2a,0.00583,-0.02157,Other
Q7TP65,Ankle2,0.00261,0.02735,Nucleus
Q7TP98,Ilf2,0.00418,-0.01176,Nucleus
Q7TPA0,Pid1,0.01981,-7.3e-4,Other
Q7TPB1,Cct4,0.00529,-0.02791,Cytoskeleton
Q7TPB4,Cd276,-0.0108,0.01819,Other
Q7TPJ0,Ssr1,-0.01401,-0.01446,Nucleus
Q7TPL3,Kctd10,-0.00287,-0.00898,Other
Q7TQ11,Vtn,0.01017,0.00496,Other
Q7TQ16,Uqcrq,0.01955,7.1e-4,Mitochondrion
Q7TQ20,Dnajc2,-0.02015,0.00184,Nucleus
Q7TQ86,Rsl1d1,-0.01105,0.01024,Nucleus
Q7TQ94,Nit1,0.02661,-0.00417,Mitochondrion
Q7TQN4,Rela,-0.01063,-0.00607,Nucleus
Q7TSA0,Rhot2,-0.01099,0.00686,Mitochondrion
Q7TSE9,Hax1,-0.00824,-0.00116,Mitochondrion
Q7TSP2,Kif15,-0.01166,-0.01624,Cytoskeleton
Q7TSU1,Arfgef2,-0.00306,-0.02686,Cytoskeleton
Q7TT49,Cdc42bpb,-0.00782,0.01138,Cytoskeleton
Q80T18,Gmfg,-0.01384,-0.0117,Cytoskeleton
Q80U96,Xpo1,0.02742,0.0088,Nucleus
Q80W83,Ppp2r5b,0.00984,-0.02814,Other
Q80W92,Vac14,-0.00428,-0.00497,Other
Q80WE1,Fmr1,0.01278,0.00803,Cytoskeleton
Q80WF4,Tmem132a,-0.00315,-0.01506,Nucleus
Q80WL2,Bysl,0.01626,-0.00109,Nucleus
Q80X08,Washc2,-0.02643,-0.00834,Other
Q80YV8,Cxcl12,0.01226,-0.01717,Other
Q80Z29,Nampt,-0.00434,-0.02557,Mitochondrion
Q80Z30,Ppm1e,-0.00405,-0.00639,Other
Q80Z70,Sel1l,-0.02125,-0.0049,Nucleus
Q80ZF4,Mapkapk2,-0.0029,0.0227,Other
Q80ZG1,Ric8a,0.01998,-0.01184,Other
Q80ZG2,Itpkc,0.00722,-2.5e-4,Nucleus
Q810F4,Fam3c,-0.01243,-0.00324,Other
Q810U0,Ccdc50,-0.00492,0.00191,Other
Q811A3,Plod2,0.00215,-0.01833,Nucleus
Q811S9,Gnl3,-0.00763,-0.0126,Nucleus
Q811U3,Erc1,-0.00845,-0.01717,Cytoskeleton
Q812D1,Psip1,-0.02512,0.00544,Nucleus
Q812D3,Ppil3,0.00131,-8.8e-4,Nucleus
Q8CF97,Vcpip1,-0.01383,-0.03128,Other
Q8CFC1,Riox2,0.00445,0.03062,Nucleus
Q8CFN2,Cdc42,-0.00549,-0.02454,Cytoskeleton
Q8CG45,Akr7a2,0.0212,-0.00918,Mitochondrion
Q8CGS4,Chmp3,0.01691,-0.01467,Cytoskeleton
Q8CGS5,Elac2,0.00451,0.00575,Mitochondrion
Q8CGU6,Ncstn,0.00441,-0.01767,Nucleus
Q8CGV7,Thtpa,0.01171,0.02813,Other
Q8CGX0,Igf2bp1,-0.01131,0.01231,Cytoskeleton
Q8CHJ4,Yy1,-0.01258,0.02066,Nucleus
Q8CHN6,Sgpl1,-0.00328,-0.00874,Nucleus
Q8CHN8,Masp1,9.5e-4,-0.01972,Other
Q8CIY2,Duox1,0.00143,-0.01385,Other
Q8CJB9,Rnf40,-0.01652,-0.00392,Nucleus
Q8K1P7,Smarca4,-0.00625,0.00153,Nucleus
Q8K1P9,Fads3,0.00267,-0.00241,Nucleus
Q8K1Q0,Nmt1,-0.02093,7e-5,Other
Q8K3E7,Dpy30,-0.01943,-0.00543,Nucleus
Q8K3F3,Ppp1r14b,-0.01935,0.01229,Other
Q8K3P7,Hint3,0.00323,-0.03219,Mitochondrion
Q8K3V3,Adgrg1,0.02091,0.00927,Other
Q8K3X0,Casc3,-0.00695,0.01348,Nucleus
Q8K3X8,Hsbp1,-0.02682,0.00216,Nucleus
Q8K3Y6,Zc3hav1,-0.01127,-0.00513,Other
Q8K4F7,Dcps,0.02432,0.00261,Nucleus
Q8K4G6,Macrod1,0.0194,-0.01837,Mitochondrion
Q8K4K5,Llgl1,0.0098,0.02621,Cytoskeleton
Q8K4S7,Cblb,0.0181,-0.0011,Other
Q8K4V4,Snx27,1.6e-4,0.01766,Other
Q8K581,Txndc9,-0.00227,-6e-5,Cytoskeleton
Q8K585,Hmga1,0.01029,-0.01663,Nucleus
Q8K5A9,Nradd,-0.0093,-0.01023,Other
Q8K5B3,Mcfd2,-0.02007,0.00333,Nucleus
Q8R2E7,Fadd,-0.01629,0.01413,Other
Q8R3Z7,Ehd4,0.02512,0.00109,Nucleus
Q8R424,Stambp,0.0151,-0.00909,Other
Q8R478,Wbp2,0.02228,-0.00258,Nucleus
Q8R490,Cdh13,-0.02312,-0.00322,Other
Q8R491,Ehd3,-0.01011,0.01171,Nucleus
Q8R4A1,Ero1a,0.01482,-0.01242,Nucleus
Q8R4Z9,Mfn1,0.00214,-0.01486,Mitochondrion
Q8R500,Mfn2,-3.4e-4,0.02222,Mitochondrion
Q8R511,Fnbp1,-0.00304,0.01283,Other
Q8R560,Ankrd1,0.00128,-0.02564,Other
Q8R5G4,Cdkn2c,-0.00128,0.01772,Other
Q8R5M4,Optn,-0.00298,0.00907,Nucleus
Q8VD48,Dhrs9,0.0259,-0.00221,Nucleus
Q8VH46,Afap1,0.01634,3e-5,Cytoskeleton
Q8VHE9,Retsat,0.00652,0.02649,Nucleus
Q8VHF0,Mark3,0.01858,0.02676,Other
Q8VHF5,Cs,0.02454,0.0115,Mitochondrion
Q8VHI8,Bnip1,-0.00792,0.01565,Mitochondrion
Q8VHK0,Acot8,0.00135,-0.00788,Other
Q8VHK7,Hdgf,-0.02736,0.00754,Other
Q8VHT6,As3mt,0.0044,0.01746,Other
Q8VHU4,Elp1,0.01615,0.01573,Other
Q8VHV7,Hnrnph1,0.01642,0.02993,Nucleus
Q8VHV8,Selenos,0.00322,-0.02001,Cytoskeleton
Q8VI02,Ppp4r1,-3.6e-4,-0.0178,Other
Q8VI04,Asrgl1,-0.01031,0.02081,Other
Q8VI60,Sulf1,0.01563,-0.01452,Other
Q8VIB2,Daxx,-0.00399,0.01832,Nucleus
Q8VID1,Dhrs4,0.00772,-0.00476,Mitochondrion
Q8VII6,Slc44a1,-0.01014,0.0186,Mitochondrion
Q8VIJ5,Oga,-0.01844,0.01831,Other
Q8VIL3,Zwint,-0.01268,-0.02041,Nucleus
Q91V33,Khdrbs1,-0.02356,-0.00453,Other
Q91XJ1,Becn1,0.00642,0.02591,Mitochondrion
Q91XS8,Stk17b,0.0104,-0.00824,Cytoskeleton
Q91XU1,Qki,-0.01442,-0.01309,Other
Q91XU8,Cds2,0.001,0.00333,Mitochondrion
Q91Y53,Dnttip1,0.00641,0.0096,Nucleus
Q91Y78,Uchl3,-0.02145,0.00663,Other
Q91Y81,Septin2,0.0081,-0.02451,Cytoskeleton
Q91ZQ0,Vmp1,-0.01861,0.00736,Nucleus
Q91ZS3,Sdf4,-0.02124,-0.00775,Other
Q91ZW1,Tfam,-0.0051,0.0095,Mitochondrion
Q91ZW6,Tmlhe,0.01322,-0.01437,Mitochondrion
Q920A6,Scpep1,-0.00564,-0.00847,Other
Q920D2,Dhfr,0.02402,-0.01084,Mitochondrion
Q920F5,Mlycd,-0.0053,-0.00791,Mitochondrion
Q920G2,Nherf2,-0.01292,0.00874,Other
Q920J4,Txnl1,-0.01622,0.02187,Other
Q920L2,Sdha,0.01415,0.00728,Mitochondrion
Q920L7,Elovl5,-0.00733,0.0256,Nucleus
Q920Q0,Palm,-0.02224,-0.00996,Cytoskeleton
Q920R3,Fads1,0.00463,0.00956,Mitochondrion
Q923M1,Msra,-0.00963,0.0066,Mitochondrion
Q923V4,Fbxo6,0.00195,0.01529,Other
Q923V8,Selenof,-0.0223,0.01986,Other
Q923W4,Hdgfl3,-0.02122,0.00358,Other
Q924C3,Enpp1,-0.00312,0.01667,Other
Q924K2,Faf1,0.00435,-0.02185,Nucleus
Q924S1,Agpat4,0.00448,-0.01779,Mitochondrion
Q924S5,Lonp1,0.02161,-0.01913,Mitochondrion
Q925G0,Rbm3,-0.01652,-0.01442,Nucleus
Q925G1,Hdgfl2,-0.02593,-0.00507,Other
Q925S8,Yme1l1,0.02022,-0.00684,Mitochondrion
Q99068,Lrpap1,-0.02654,0.00472,Other
